eventID,label
089894320106383,DOWN
08989432012766,DOWN
089894320148936,DOWN
089894320170213,DOWN
089894320191489,DOWN
089894320212766,DOWN
089894320234043,DOWN
089894320255319,UP
089894320276596,UP
089894320297872,UP
089894320319149,UP
089894320340426,UP
089894320361702,UP
089894320382979,UP
089894320404255,UP
089894320425532,UP
089894320446809,UP
089894320468085,UP
089894320489362,UP
089894320510638,UP
089894320531915,UP
089894320553191,UP
089894320574468,UP
089894320595745,UP
089894320617021,UP
089894320638298,UP
089894320659574,UP
089894320680851,DOWN
089894320702128,DOWN
089894320723404,DOWN
089894320744681,UP
089894320765957,UP
089894320787234,UP
089894320808511,UP
089894320829787,UP
089894320851064,UP
08989432087234,UP
089894320893617,DOWN
089894320914894,DOWN
08989432093617,UP
089894320957447,UP
089894320978723,UP
0898943210,UP
0898987300,UP
089898730021277,UP
089898730042553,UP
08989873006383,UP
089898730085106,DOWN
089898730106383,DOWN
08989873012766,DOWN
089898730148936,DOWN
089898730170213,DOWN
089898730191489,DOWN
089898730212766,DOWN
089898730234043,DOWN
089898730255319,UP
089898730276596,UP
089898730297872,DOWN
089898730319149,DOWN
089898730340426,UP
089898730361702,UP
089898730382979,UP
089898730404255,UP
089898730425532,UP
089898730446809,DOWN
089898730468085,DOWN
089898730489362,UP
089898730510638,UP
089898730531915,DOWN
089898730553191,DOWN
089898730574468,DOWN
089898730595745,DOWN
089898730617021,DOWN
089898730638298,DOWN
089898730659574,DOWN
089898730680851,DOWN
089898730702128,DOWN
089898730723404,DOWN
089898730744681,DOWN
089898730765957,UP
089898730787234,UP
089898730808511,DOWN
089898730829787,DOWN
089898730851064,DOWN
08989873087234,DOWN
089898730893617,DOWN
089898730914894,DOWN
08989873093617,DOWN
089898730957447,DOWN
089898730978723,DOWN
0898987310,DOWN
0899031400,DOWN
089903140021277,DOWN
089903140042553,DOWN
08990314006383,DOWN
089903140085106,DOWN
089903140106383,DOWN
08990314012766,DOWN
089903140148936,DOWN
089903140170213,DOWN
089903140191489,DOWN
089903140212766,DOWN
089903140234043,DOWN
089903140255319,DOWN
089903140276596,DOWN
089903140297872,DOWN
089903140319149,UP
089903140340426,UP
089903140361702,UP
089903140382979,UP
089903140404255,UP
089903140425532,UP
089903140446809,UP
089903140468085,UP
089903140489362,UP
089903140510638,UP
089903140531915,UP
089903140553191,UP
089903140574468,UP
089903140595745,UP
089903140617021,UP
089903140638298,UP
089903140659574,UP
089903140680851,UP
089903140702128,DOWN
089903140723404,DOWN
089903140744681,UP
089903140765957,UP
089903140787234,UP
089903140808511,UP
089903140829787,UP
089903140851064,UP
08990314087234,DOWN
089903140893617,DOWN
089903140914894,DOWN
08990314093617,DOWN
089903140957447,DOWN
089903140978723,DOWN
0899031410,DOWN
0899075500,DOWN
089907550021277,DOWN
089907550042553,DOWN
08990755006383,DOWN
089907550085106,DOWN
089907550106383,DOWN
08990755012766,DOWN
089907550148936,DOWN
089907550170213,DOWN
089907550191489,DOWN
089907550212766,DOWN
089907550234043,DOWN
089907550255319,DOWN
089907550276596,DOWN
089907550297872,DOWN
089907550319149,UP
089907550340426,UP
089907550361702,UP
089907550382979,UP
089907550404255,UP
089907550425532,UP
089907550446809,DOWN
089907550468085,UP
089907550489362,UP
089907550510638,UP
089907550531915,DOWN
089907550553191,UP
089907550574468,UP
089907550595745,UP
089907550617021,UP
089907550638298,DOWN
089907550659574,UP
089907550680851,UP
089907550702128,DOWN
089907550723404,DOWN
089907550744681,UP
089907550765957,UP
089907550787234,UP
089907550808511,UP
089907550829787,UP
089907550851064,UP
08990755087234,UP
089907550893617,DOWN
089907550914894,DOWN
08990755093617,UP
089907550957447,UP
089907550978723,UP
0899075510,UP
089912600,UP
08991260021277,UP
08991260042553,UP
0899126006383,UP
08991260085106,UP
08991260106383,UP
0899126012766,DOWN
08991260148936,DOWN
08991260170213,DOWN
08991260191489,DOWN
08991260212766,DOWN
08991260234043,UP
08991260255319,UP
08991260276596,UP
08991260297872,UP
08991260319149,UP
08991260340426,UP
08991260361702,UP
08991260382979,UP
08991260404255,UP
08991260425532,UP
08991260446809,DOWN
08991260468085,UP
08991260489362,DOWN
08991260510638,DOWN
08991260531915,UP
08991260553191,DOWN
08991260574468,DOWN
08991260595745,DOWN
08991260617021,DOWN
08991260638298,DOWN
08991260659574,DOWN
08991260680851,DOWN
08991260702128,UP
08991260723404,DOWN
08991260744681,DOWN
08991260765957,UP
08991260787234,UP
08991260808511,UP
08991260829787,UP
08991260851064,UP
0899126087234,UP
08991260893617,UP
08991260914894,DOWN
0899126093617,UP
08991260957447,UP
08991260978723,UP
089912610,UP
0899164700,UP
089916470021277,UP
089916470042553,UP
08991647006383,UP
089916470085106,UP
089916470106383,DOWN
08991647012766,DOWN
089916470148936,DOWN
089916470170213,DOWN
089916470191489,DOWN
089916470212766,DOWN
089916470234043,DOWN
089916470255319,DOWN
089916470276596,UP
089916470297872,UP
089916470319149,UP
089916470340426,UP
089916470361702,UP
089916470382979,UP
089916470404255,UP
089916470425532,UP
089916470446809,UP
089916470468085,UP
089916470489362,UP
089916470510638,UP
089916470531915,DOWN
089916470553191,DOWN
089916470574468,DOWN
089916470595745,DOWN
089916470617021,DOWN
089916470638298,DOWN
089916470659574,DOWN
089916470680851,DOWN
089916470702128,DOWN
089916470723404,DOWN
089916470744681,UP
089916470765957,UP
089916470787234,UP
089916470808511,UP
089916470829787,UP
089916470851064,UP
08991647087234,UP
089916470893617,UP
089916470914894,UP
08991647093617,UP
089916470957447,UP
089916470978723,UP
0899164710,UP
0995575100,UP
099557510021277,UP
099557510042553,UP
09955751006383,UP
099557510085106,DOWN
099557510106383,DOWN
09955751012766,DOWN
099557510148936,DOWN
099557510170213,DOWN
099557510191489,DOWN
099557510212766,DOWN
099557510234043,DOWN
099557510255319,DOWN
099557510276596,DOWN
099557510297872,DOWN
099557510319149,DOWN
099557510340426,DOWN
099557510361702,UP
099557510382979,UP
099557510404255,UP
099557510425532,UP
099557510446809,UP
099557510468085,UP
099557510489362,UP
099557510510638,UP
099557510531915,UP
099557510553191,UP
099557510574468,UP
099557510595745,DOWN
099557510617021,DOWN
099557510638298,DOWN
099557510659574,UP
099557510680851,DOWN
099557510702128,UP
099557510723404,DOWN
099557510744681,UP
099557510765957,UP
099557510787234,UP
099557510808511,UP
099557510829787,UP
099557510851064,UP
09955751087234,UP
099557510893617,UP
099557510914894,UP
09955751093617,UP
099557510957447,UP
099557510978723,UP
0995575110,UP
10200,UP
1020021277,DOWN
1020042553,UP
102006383,DOWN
1020085106,DOWN
1020106383,DOWN
102012766,DOWN
1020148936,DOWN
1020170213,DOWN
1020191489,DOWN
1020212766,DOWN
1020234043,DOWN
1020255319,UP
1020276596,UP
1020297872,DOWN
1020319149,UP
1020340426,UP
1020361702,DOWN
1020382979,UP
1020404255,UP
1020425532,UP
1020446809,UP
1020468085,UP
1020489362,UP
1020510638,UP
1020531915,UP
1020553191,UP
1020574468,UP
1020595745,UP
1020617021,UP
1020638298,DOWN
1020659574,UP
1020680851,UP
1020702128,DOWN
1020723404,DOWN
1020744681,UP
1020765957,UP
1020787234,UP
1020808511,UP
1020829787,DOWN
1020851064,UP
102087234,DOWN
1020893617,DOWN
1020914894,DOWN
102093617,UP
1020957447,UP
1020978723,UP
10210,UP
0867307300,UP
086730730021277,UP
086730730042553,UP
08673073006383,UP
086730730085106,DOWN
086730730106383,DOWN
08673073012766,DOWN
086730730148936,DOWN
086730730170213,DOWN
086730730191489,DOWN
086730730212766,DOWN
086730730234043,DOWN
086730730255319,UP
086730730276596,UP
086730730297872,DOWN
086730730319149,UP
086730730340426,UP
086730730361702,DOWN
086730730382979,DOWN
086730730404255,UP
086730730425532,DOWN
086730730446809,UP
086730730468085,DOWN
086730730489362,UP
086730730510638,UP
086730730531915,UP
086730730553191,UP
086730730574468,UP
086730730595745,UP
086730730617021,DOWN
086730730638298,DOWN
086730730659574,DOWN
086730730680851,DOWN
086730730702128,UP
086730730723404,DOWN
086730730744681,DOWN
086730730765957,UP
086730730787234,UP
086730730808511,DOWN
086730730829787,DOWN
086730730851064,DOWN
08673073087234,DOWN
086730730893617,DOWN
086730730914894,DOWN
08673073093617,DOWN
086730730957447,DOWN
086730730978723,UP
0867307310,UP
0871731400,UP
087173140021277,UP
087173140042553,UP
08717314006383,UP
087173140085106,UP
087173140106383,UP
08717314012766,DOWN
087173140148936,DOWN
087173140170213,DOWN
087173140191489,DOWN
087173140212766,DOWN
087173140234043,DOWN
087173140255319,UP
087173140276596,UP
087173140297872,DOWN
087173140319149,UP
087173140340426,UP
087173140361702,UP
087173140382979,UP
087173140404255,UP
087173140425532,UP
087173140446809,UP
087173140468085,UP
087173140489362,UP
087173140510638,UP
087173140531915,UP
087173140553191,UP
087173140574468,UP
087173140595745,UP
087173140617021,UP
087173140638298,DOWN
087173140659574,DOWN
087173140680851,DOWN
087173140702128,DOWN
087173140723404,DOWN
087173140744681,DOWN
087173140765957,UP
087173140787234,UP
087173140808511,DOWN
087173140829787,DOWN
087173140851064,DOWN
08717314087234,DOWN
087173140893617,DOWN
087173140914894,DOWN
08717314093617,DOWN
087173140957447,DOWN
087173140978723,UP
0871731410,UP
0876156500,UP
087615650021277,UP
087615650042553,UP
08761565006383,UP
087615650085106,UP
087615650106383,UP
08761565012766,DOWN
087615650148936,DOWN
087615650170213,DOWN
087615650191489,DOWN
087615650212766,DOWN
087615650234043,UP
087615650255319,UP
087615650276596,UP
087615650297872,DOWN
087615650319149,UP
087615650340426,UP
087615650361702,UP
087615650382979,UP
087615650404255,UP
087615650425532,UP
087615650446809,UP
087615650468085,UP
087615650489362,UP
087615650510638,UP
087615650531915,UP
087615650553191,UP
087615650574468,UP
087615650595745,UP
087615650617021,UP
087615650638298,UP
087615650659574,UP
087615650680851,UP
087615650702128,UP
087615650723404,UP
087615650744681,UP
087615650765957,UP
087615650787234,UP
087615650808511,UP
087615650829787,UP
087615650851064,DOWN
08761565087234,DOWN
087615650893617,DOWN
087615650914894,DOWN
08761565093617,DOWN
087615650957447,DOWN
087615650978723,DOWN
0876156510,UP
0880581600,UP
088058160021277,UP
088058160042553,UP
08805816006383,UP
088058160085106,DOWN
088058160106383,DOWN
08805816012766,DOWN
088058160148936,DOWN
088058160170213,DOWN
088058160191489,DOWN
088058160212766,DOWN
088058160234043,DOWN
088058160255319,DOWN
088058160276596,DOWN
088058160297872,DOWN
088058160319149,DOWN
088058160340426,DOWN
088058160361702,DOWN
088058160382979,UP
088058160404255,UP
088058160425532,UP
088058160446809,UP
088058160468085,UP
088058160489362,UP
088058160510638,UP
088058160531915,UP
088058160553191,UP
088058160574468,UP
088058160595745,UP
088058160617021,UP
088058160638298,UP
088058160659574,UP
088058160680851,UP
088058160702128,UP
088058160723404,UP
088058160744681,UP
088058160765957,UP
088058160787234,UP
088058160808511,DOWN
088058160829787,DOWN
088058160851064,DOWN
08805816087234,DOWN
088058160893617,DOWN
088058160914894,DOWN
08805816093617,UP
088058160957447,DOWN
088058160978723,UP
0880581610,UP
0885005700,DOWN
088500570021277,DOWN
088500570042553,DOWN
08850057006383,DOWN
088500570085106,DOWN
088500570106383,DOWN
08850057012766,DOWN
088500570148936,DOWN
088500570170213,DOWN
088500570191489,DOWN
088500570212766,DOWN
088500570234043,DOWN
088500570255319,DOWN
088500570276596,DOWN
088500570297872,DOWN
088500570319149,UP
088500570340426,DOWN
088500570361702,UP
088500570382979,UP
088500570404255,UP
088500570425532,UP
088500570446809,UP
088500570468085,UP
088500570489362,UP
088500570510638,UP
088500570531915,UP
088500570553191,UP
088500570574468,UP
088500570595745,UP
088500570617021,UP
088500570638298,UP
088500570659574,UP
088500570680851,UP
088500570702128,UP
088500570723404,UP
088500570744681,UP
088500570765957,UP
088500570787234,UP
088500570808511,UP
088500570829787,UP
088500570851064,UP
08850057087234,UP
088500570893617,UP
088500570914894,DOWN
08850057093617,UP
088500570957447,DOWN
088500570978723,UP
0885005710,DOWN
0902571100,UP
090257110021277,DOWN
090257110042553,UP
09025711006383,UP
090257110085106,DOWN
090257110106383,DOWN
09025711012766,DOWN
090257110148936,DOWN
090257110170213,DOWN
090257110191489,DOWN
090257110212766,DOWN
090257110234043,DOWN
090257110255319,DOWN
090257110276596,DOWN
090257110297872,DOWN
090257110319149,DOWN
090257110340426,DOWN
090257110361702,DOWN
090257110382979,UP
090257110404255,UP
090257110425532,DOWN
090257110446809,DOWN
090257110468085,DOWN
090257110489362,UP
090257110510638,UP
090257110531915,DOWN
090257110553191,DOWN
090257110574468,DOWN
090257110595745,DOWN
090257110617021,DOWN
090257110638298,DOWN
090257110659574,DOWN
090257110680851,DOWN
090257110702128,DOWN
090257110723404,DOWN
090257110744681,DOWN
090257110765957,UP
090257110787234,UP
090257110808511,UP
090257110829787,UP
090257110851064,UP
09025711087234,UP
090257110893617,UP
090257110914894,UP
09025711093617,UP
090257110957447,DOWN
090257110978723,UP
0902571110,UP
0902615200,UP
090261520021277,UP
090261520042553,UP
09026152006383,UP
090261520085106,UP
090261520106383,UP
09026152012766,DOWN
090261520148936,DOWN
090261520170213,DOWN
090261520191489,DOWN
090261520212766,DOWN
090261520234043,DOWN
090261520255319,UP
090261520276596,UP
090261520297872,UP
090261520319149,UP
090261520340426,UP
090261520361702,UP
090261520382979,UP
090261520404255,UP
090261520425532,UP
090261520446809,UP
090261520468085,UP
090261520489362,UP
090261520510638,UP
090261520531915,UP
090261520553191,UP
090261520574468,UP
090261520595745,UP
090261520617021,UP
090261520638298,UP
090261520659574,UP
090261520680851,UP
090261520702128,UP
090261520723404,UP
090261520744681,UP
090261520765957,UP
090261520787234,UP
090261520808511,UP
090261520829787,UP
090261520851064,UP
09026152087234,UP
090261520893617,DOWN
090261520914894,DOWN
09026152093617,UP
090261520957447,UP
090261520978723,UP
0902615210,UP
0902659300,UP
090265930021277,UP
090265930042553,UP
09026593006383,UP
090265930085106,UP
090265930106383,DOWN
09026593012766,DOWN
090265930148936,DOWN
090265930170213,DOWN
090265930191489,DOWN
090265930212766,DOWN
090265930234043,DOWN
090265930255319,UP
090265930276596,UP
090265930297872,UP
090265930319149,UP
090265930340426,UP
090265930361702,UP
090265930382979,UP
090265930404255,UP
090265930425532,UP
090265930446809,UP
090265930468085,UP
090265930489362,UP
090265930510638,UP
090265930531915,UP
090265930553191,UP
090265930574468,UP
090265930595745,DOWN
090265930617021,DOWN
090265930638298,DOWN
090265930659574,DOWN
090265930680851,DOWN
090265930702128,DOWN
090265930723404,DOWN
090265930744681,UP
090265930765957,UP
090265930787234,UP
090265930808511,UP
090265930829787,DOWN
090265930851064,DOWN
09026593087234,DOWN
090265930893617,DOWN
090265930914894,DOWN
09026593093617,DOWN
090265930957447,DOWN
090265930978723,UP
0902659310,DOWN
0902703400,DOWN
090270340021277,DOWN
090270340042553,UP
09027034006383,DOWN
090270340085106,DOWN
090270340106383,DOWN
09027034012766,DOWN
090270340148936,DOWN
090270340170213,DOWN
090270340191489,DOWN
090270340212766,DOWN
090270340234043,DOWN
090270340255319,DOWN
090270340276596,DOWN
090270340297872,DOWN
090270340319149,UP
090270340340426,UP
090270340361702,UP
090270340382979,UP
090270340404255,UP
090270340425532,UP
090270340446809,UP
090270340468085,UP
090270340489362,DOWN
090270340510638,DOWN
090270340531915,DOWN
090270340553191,DOWN
090270340574468,DOWN
090270340595745,DOWN
090270340617021,DOWN
090270340638298,DOWN
090270340659574,DOWN
090270340680851,DOWN
090270340702128,DOWN
090270340723404,DOWN
090270340744681,UP
090270340765957,UP
090270340787234,UP
090270340808511,UP
090270340829787,UP
090270340851064,DOWN
09027034087234,DOWN
090270340893617,DOWN
090270340914894,DOWN
09027034093617,UP
090270340957447,DOWN
090270340978723,UP
0902703410,UP
0902748500,UP
090274850021277,UP
090274850042553,UP
09027485006383,UP
090274850085106,DOWN
090274850106383,DOWN
09027485012766,DOWN
090274850148936,DOWN
090274850170213,DOWN
090274850191489,DOWN
090274850212766,DOWN
090274850234043,DOWN
090274850255319,DOWN
090274850276596,UP
090274850297872,DOWN
090274850319149,UP
090274850340426,UP
090274850361702,UP
090274850382979,UP
090274850404255,UP
090274850425532,UP
090274850446809,UP
090274850468085,UP
090274850489362,UP
090274850510638,UP
090274850531915,UP
090274850553191,UP
090274850574468,DOWN
090274850595745,DOWN
090274850617021,DOWN
090274850638298,DOWN
090274850659574,DOWN
090274850680851,DOWN
090274850702128,DOWN
090274850723404,UP
090274850744681,UP
090274850765957,UP
090274850787234,UP
090274850808511,UP
090274850829787,UP
090274850851064,UP
09027485087234,DOWN
090274850893617,DOWN
090274850914894,DOWN
09027485093617,UP
090274850957447,DOWN
090274850978723,UP
0902748510,UP
0902792600,UP
090279260021277,UP
090279260042553,UP
09027926006383,DOWN
090279260085106,DOWN
090279260106383,DOWN
09027926012766,DOWN
090279260148936,DOWN
090279260170213,DOWN
090279260191489,DOWN
090279260212766,DOWN
090279260234043,DOWN
090279260255319,DOWN
090279260276596,UP
090279260297872,DOWN
090279260319149,UP
090279260340426,UP
090279260361702,UP
090279260382979,UP
090279260404255,UP
090279260425532,UP
090279260446809,UP
090279260468085,UP
090279260489362,UP
090279260510638,UP
090279260531915,UP
090279260553191,UP
090279260574468,UP
090279260595745,UP
090279260617021,UP
090279260638298,UP
090279260659574,UP
090279260680851,UP
090279260702128,UP
090279260723404,UP
090279260744681,UP
090279260765957,UP
090279260787234,UP
090279260808511,DOWN
090279260829787,DOWN
090279260851064,DOWN
09027926087234,DOWN
090279260893617,DOWN
090279260914894,DOWN
09027926093617,UP
090279260957447,DOWN
090279260978723,UP
0902792610,UP
0902836700,UP
090283670021277,DOWN
090283670042553,UP
09028367006383,UP
090283670085106,DOWN
090283670106383,DOWN
09028367012766,DOWN
090283670148936,DOWN
090283670170213,DOWN
090283670191489,DOWN
090283670212766,DOWN
090283670234043,DOWN
090283670255319,DOWN
090283670276596,DOWN
090283670297872,DOWN
090283670319149,UP
090283670340426,UP
090283670361702,UP
090283670382979,UP
090283670404255,UP
090283670425532,UP
090283670446809,UP
090283670468085,UP
090283670489362,UP
090283670510638,UP
090283670531915,UP
090283670553191,UP
090283670574468,UP
090283670595745,UP
090283670617021,DOWN
090283670638298,UP
090283670659574,DOWN
090283670680851,DOWN
090283670702128,DOWN
090283670723404,DOWN
090283670744681,UP
090283670765957,UP
090283670787234,UP
090283670808511,UP
090283670829787,UP
090283670851064,DOWN
09028367087234,DOWN
090283670893617,DOWN
090283670914894,DOWN
09028367093617,UP
090283670957447,DOWN
090283670978723,UP
0902836710,DOWN
090288100,DOWN
09028810021277,DOWN
09028810042553,DOWN
0902881006383,DOWN
09028810085106,DOWN
09028810106383,DOWN
0902881012766,DOWN
09028810148936,DOWN
09028810170213,DOWN
09028810191489,DOWN
09028810212766,DOWN
09028810234043,DOWN
09028810255319,DOWN
09028810276596,DOWN
09028810297872,DOWN
09028810319149,DOWN
09028810340426,DOWN
09028810361702,DOWN
09028810382979,DOWN
09028810404255,DOWN
09028810425532,DOWN
09028810446809,DOWN
09028810468085,DOWN
09028810489362,UP
09028810510638,UP
09028810531915,UP
09028810553191,UP
09028810574468,UP
09028810595745,UP
09028810617021,UP
09028810638298,UP
09028810659574,UP
09028810680851,UP
09028810702128,UP
09028810723404,UP
09028810744681,UP
09028810765957,UP
09028810787234,UP
09028810808511,UP
09028810829787,UP
09028810851064,UP
0902881087234,UP
09028810893617,DOWN
09028810914894,DOWN
0902881093617,UP
09028810957447,DOWN
09028810978723,UP
090288110,UP
0902925200,DOWN
090292520021277,DOWN
090292520042553,UP
09029252006383,DOWN
090292520085106,DOWN
090292520106383,DOWN
09029252012766,DOWN
090292520148936,DOWN
090292520170213,DOWN
090292520191489,DOWN
090292520212766,DOWN
090292520234043,DOWN
090292520255319,UP
090292520276596,UP
090292520297872,DOWN
090292520319149,UP
090292520340426,UP
090292520361702,UP
090292520382979,UP
090292520404255,UP
090292520425532,UP
090292520446809,UP
090292520468085,UP
090292520489362,UP
090292520510638,UP
090292520531915,UP
090292520553191,UP
090292520574468,UP
090292520595745,UP
090292520617021,UP
090292520638298,UP
090292520659574,UP
090292520680851,UP
090292520702128,UP
090292520723404,UP
090292520744681,UP
090292520765957,UP
090292520787234,UP
090292520808511,UP
090292520829787,UP
090292520851064,UP
09029252087234,DOWN
090292520893617,DOWN
090292520914894,DOWN
09029252093617,DOWN
090292520957447,DOWN
090292520978723,UP
0902925210,UP
0902969300,UP
090296930021277,UP
090296930042553,UP
09029693006383,UP
090296930085106,DOWN
090296930106383,DOWN
09029693012766,DOWN
090296930148936,DOWN
090296930170213,DOWN
090296930191489,DOWN
090296930212766,DOWN
090296930234043,DOWN
090296930255319,DOWN
090296930276596,DOWN
090296930297872,DOWN
090296930319149,UP
090296930340426,UP
090296930361702,UP
090296930382979,UP
090296930404255,UP
090296930425532,UP
090296930446809,UP
090296930468085,UP
090296930489362,UP
090296930510638,UP
090296930531915,UP
090296930553191,UP
090296930574468,UP
090296930595745,UP
090296930617021,UP
090296930638298,UP
090296930659574,UP
090296930680851,UP
090296930702128,UP
090296930723404,UP
090296930744681,UP
090296930765957,UP
090296930787234,UP
090296930808511,UP
090296930829787,UP
090296930851064,UP
09029693087234,UP
090296930893617,UP
090296930914894,UP
09029693093617,UP
090296930957447,UP
090296930978723,UP
0902969310,UP
0903013400,UP
090301340021277,UP
090301340042553,UP
09030134006383,UP
090301340085106,UP
090301340106383,DOWN
09030134012766,DOWN
090301340148936,DOWN
090301340170213,DOWN
090301340191489,DOWN
090301340212766,DOWN
090301340234043,DOWN
090301340255319,DOWN
090301340276596,DOWN
090301340297872,DOWN
090301340319149,DOWN
090301340340426,DOWN
090301340361702,DOWN
090301340382979,DOWN
090301340404255,DOWN
090301340425532,DOWN
090301340446809,DOWN
090301340468085,DOWN
090301340489362,DOWN
090301340510638,DOWN
090301340531915,DOWN
090301340553191,DOWN
090301340574468,DOWN
090301340595745,DOWN
090301340617021,DOWN
090301340638298,DOWN
090301340659574,DOWN
090301340680851,DOWN
090301340702128,DOWN
090301340723404,DOWN
090301340744681,UP
090301340765957,UP
090301340787234,UP
090301340808511,UP
090301340829787,UP
090301340851064,UP
09030134087234,UP
090301340893617,DOWN
090301340914894,DOWN
09030134093617,DOWN
090301340957447,DOWN
090301340978723,UP
0903013410,UP
0903057500,UP
090305750021277,UP
090305750042553,UP
09030575006383,DOWN
090305750085106,DOWN
090305750106383,DOWN
09030575012766,DOWN
090305750148936,DOWN
090305750170213,DOWN
090305750191489,DOWN
090305750212766,DOWN
090305750234043,DOWN
090305750255319,DOWN
090305750276596,UP
090305750297872,DOWN
090305750319149,UP
090305750340426,UP
090305750361702,UP
090305750382979,UP
090305750404255,UP
090305750425532,UP
090305750446809,UP
090305750468085,UP
090305750489362,UP
090305750510638,DOWN
090305750531915,DOWN
090305750553191,DOWN
090305750574468,DOWN
090305750595745,DOWN
090305750617021,DOWN
090305750638298,DOWN
090305750659574,DOWN
090305750680851,DOWN
090305750702128,DOWN
090305750723404,DOWN
090305750744681,DOWN
090305750765957,DOWN
090305750787234,UP
090305750808511,DOWN
090305750829787,DOWN
090305750851064,DOWN
09030575087234,DOWN
090305750893617,DOWN
090305750914894,DOWN
09030575093617,DOWN
090305750957447,UP
090305750978723,UP
0903057510,UP
0903102600,UP
090310260021277,UP
090310260042553,UP
09031026006383,UP
090310260085106,DOWN
090310260106383,DOWN
09031026012766,DOWN
090310260148936,DOWN
090310260170213,DOWN
090310260191489,DOWN
090310260212766,DOWN
090310260234043,DOWN
090310260255319,DOWN
090310260276596,UP
090310260297872,DOWN
090310260319149,UP
090310260340426,DOWN
090310260361702,UP
090310260382979,UP
090310260404255,UP
090310260425532,UP
090310260446809,DOWN
090310260468085,UP
090310260489362,UP
090310260510638,UP
090310260531915,UP
090310260553191,UP
090310260574468,UP
090310260595745,DOWN
090310260617021,DOWN
090310260638298,UP
090310260659574,DOWN
090310260680851,DOWN
090310260702128,DOWN
090310260723404,DOWN
090310260744681,DOWN
090310260765957,DOWN
090310260787234,DOWN
090310260808511,DOWN
090310260829787,DOWN
090310260851064,DOWN
09031026087234,DOWN
090310260893617,DOWN
090310260914894,DOWN
09031026093617,DOWN
090310260957447,DOWN
090310260978723,UP
0903102610,UP
0903146700,UP
090314670021277,UP
090314670042553,UP
09031467006383,UP
090314670085106,DOWN
090314670106383,DOWN
09031467012766,DOWN
090314670148936,DOWN
090314670170213,DOWN
090314670191489,DOWN
090314670212766,DOWN
090314670234043,DOWN
090314670255319,DOWN
090314670276596,DOWN
090314670297872,UP
090314670319149,UP
090314670340426,UP
090314670361702,UP
090314670382979,UP
090314670404255,UP
090314670425532,UP
090314670446809,UP
090314670468085,UP
090314670489362,UP
090314670510638,UP
090314670531915,UP
090314670553191,UP
090314670574468,UP
090314670595745,UP
090314670617021,UP
090314670638298,DOWN
090314670659574,DOWN
090314670680851,UP
090314670702128,DOWN
090314670723404,DOWN
090314670744681,DOWN
090314670765957,UP
090314670787234,UP
090314670808511,UP
090314670829787,UP
090314670851064,UP
09031467087234,DOWN
090314670893617,DOWN
090314670914894,DOWN
09031467093617,UP
090314670957447,UP
090314670978723,UP
0903146710,UP
090319100,UP
09031910021277,UP
09031910042553,UP
0903191006383,UP
09031910085106,DOWN
09031910106383,DOWN
0903191012766,DOWN
09031910148936,DOWN
09031910170213,DOWN
09031910191489,DOWN
09031910212766,DOWN
09031910234043,DOWN
09031910255319,DOWN
09031910276596,DOWN
09031910297872,DOWN
09031910319149,UP
09031910340426,DOWN
09031910361702,DOWN
09031910382979,UP
09031910404255,UP
09031910425532,UP
09031910446809,UP
09031910468085,UP
09031910489362,UP
09031910510638,UP
09031910531915,UP
09031910553191,DOWN
09031910574468,DOWN
09031910595745,DOWN
09031910617021,DOWN
09031910638298,DOWN
09031910659574,DOWN
09031910680851,DOWN
09031910702128,UP
09031910723404,UP
09031910744681,UP
09031910765957,UP
09031910787234,UP
09031910808511,UP
09031910829787,UP
09031910851064,UP
0903191087234,UP
09031910893617,DOWN
09031910914894,DOWN
0903191093617,UP
09031910957447,UP
09031910978723,UP
090319110,DOWN
0903234200,UP
090323420021277,DOWN
090323420042553,DOWN
09032342006383,DOWN
090323420085106,DOWN
090323420106383,DOWN
09032342012766,DOWN
090323420148936,DOWN
090323420170213,DOWN
090323420191489,DOWN
090323420212766,DOWN
090323420234043,DOWN
090323420255319,DOWN
090323420276596,UP
090323420297872,DOWN
090323420319149,UP
090323420340426,UP
090323420361702,UP
090323420382979,UP
090323420404255,UP
090323420425532,UP
090323420446809,UP
090323420468085,UP
090323420489362,UP
090323420510638,UP
090323420531915,UP
090323420553191,UP
090323420574468,UP
090323420595745,UP
090323420617021,UP
090323420638298,UP
090323420659574,UP
090323420680851,UP
090323420702128,UP
090323420723404,UP
090323420744681,UP
090323420765957,UP
090323420787234,UP
090323420808511,DOWN
090323420829787,DOWN
090323420851064,DOWN
09032342087234,DOWN
090323420893617,DOWN
090323420914894,DOWN
09032342093617,DOWN
090323420957447,DOWN
090323420978723,UP
0903234210,UP
0903279300,UP
090327930021277,UP
090327930042553,UP
09032793006383,DOWN
090327930085106,DOWN
090327930106383,DOWN
09032793012766,DOWN
090327930148936,DOWN
090327930170213,DOWN
090327930191489,DOWN
090327930212766,DOWN
090327930234043,DOWN
090327930255319,DOWN
090327930276596,DOWN
090327930297872,DOWN
090327930319149,UP
090327930340426,UP
090327930361702,UP
090327930382979,UP
090327930404255,UP
090327930425532,UP
090327930446809,UP
090327930468085,UP
090327930489362,UP
090327930510638,UP
090327930531915,UP
090327930553191,UP
090327930574468,UP
090327930595745,UP
090327930617021,UP
090327930638298,UP
090327930659574,UP
090327930680851,UP
090327930702128,UP
090327930723404,UP
090327930744681,UP
090327930765957,UP
090327930787234,UP
