eventID,nswprice,nswdemand,vicprice,vicdemand,transfer
089907550234043,0.049147,0.319399,0.003209,0.367167,0.632018
089907550255319,0.067041,0.431419,0.004418,0.457276,0.600439
089907550276596,0.06533,0.538084,0.004344,0.545313,0.545175
089907550297872,0.05299,0.564415,0.003556,0.588555,0.492982
089907550319149,0.084364,0.629723,0.005638,0.668048,0.464035
089907550340426,0.094812,0.641476,0.006309,0.700155,0.456579
089907550361702,0.096854,0.62645,0.006466,0.696012,0.434649
089907550382979,0.096223,0.653526,0.006425,0.683325,0.460965
089907550404255,0.096553,0.667658,0.006421,0.667012,0.487281
089907550425532,0.089708,0.636269,0.005941,0.647851,0.495175
089907550446809,0.064549,0.607855,0.004294,0.626359,0.516667
089907550468085,0.089198,0.605326,0.005874,0.616002,0.535526
089907550489362,0.086586,0.59283,0.005688,0.601761,0.557895
089907550510638,0.078119,0.578399,0.005112,0.573278,0.575
089907550531915,0.068872,0.560547,0.00451,0.566287,0.548684
089907550553191,0.082353,0.546861,0.005388,0.596064,0.564035
089907550574468,0.080101,0.539423,0.005243,0.593993,0.567105
089907550595745,0.076558,0.526629,0.005006,0.576385,0.6
089907550617021,0.076678,0.51562,0.005004,0.569135,0.575
089907550638298,0.059505,0.512943,0.003884,0.554635,0.599561
089907550659574,0.081812,0.529604,0.005324,0.551787,0.611404
089907550680851,0.085025,0.546415,0.005517,0.542983,0.644737
089907550702128,0.062688,0.576019,0.004071,0.555671,0.639912
089907550723404,0.06623,0.623773,0.00436,0.57043,0.591228
089907550744681,0.086376,0.712288,0.005681,0.616779,0.606579
089907550765957,0.097964,0.767926,0.006483,0.681512,0.464035
089907550787234,0.127627,0.764505,0.008521,0.685914,0.48114
089907550808511,0.112495,0.738471,0.007536,0.662092,0.477632
089907550829787,0.089918,0.712883,0.00598,0.635681,0.470175
089907550851064,0.090969,0.68551,0.006072,0.60927,0.516228
08990755087234,0.080521,0.658584,0.005388,0.585966,0.453509
089907550893617,0.054221,0.611128,0.003635,0.552046,0.409211
089907550914894,0.05239,0.557721,0.003529,0.51709,0.46886
08990755093617,0.088417,0.596697,0.005906,0.498187,0.632018
089907550957447,0.088537,0.593573,0.005796,0.474107,0.538158
089907550978723,0.093641,0.586433,0.006242,0.563956,0.525
0899075510,0.089288,0.568878,0.005879,0.540394,0.523246
089912600,0.088417,0.543439,0.00582,0.5145,0.553509
08991260021277,0.086946,0.522166,0.005706,0.47566,0.563596
08991260042553,0.090489,0.489438,0.006026,0.537286,0.481579
0899126006383,0.086226,0.435287,0.005692,0.50233,0.560088
08991260085106,0.086045,0.380839,0.005702,0.472035,0.55614
08991260106383,0.077849,0.334871,0.005137,0.427758,0.596491
0899126012766,0.059025,0.281315,0.004003,0.391766,0.607895
08991260148936,0.043713,0.252603,0.002881,0.354221,0.617105
08991260170213,0.045515,0.231776,0.002987,0.33972,0.652632
08991260191489,0.045965,0.231925,0.003016,0.328586,0.654825
08991260212766,0.071004,0.261678,0.004674,0.33972,0.63114
08991260234043,0.080972,0.312853,0.005361,0.366908,0.582018
08991260255319,0.090549,0.422196,0.005976,0.452097,0.490789
08991260276596,0.099225,0.525885,0.006685,0.542465,0.483333
08991260297872,0.086105,0.543737,0.005791,0.570171,0.455263
08991260319149,0.09172,0.600417,0.00624,0.636976,0.375877
08991260340426,0.096523,0.605326,0.006558,0.663387,0.323246
08991260361702,0.0916,0.592978,0.006211,0.662351,0.386842
08991260382979,0.091119,0.621244,0.00618,0.659503,0.385965
08991260404255,0.09169,0.628831,0.006182,0.634386,0.458333
08991260425532,0.085775,0.60235,0.005758,0.613154,0.462719
08991260446809,0.063378,0.578548,0.004258,0.592698,0.436404
08991260468085,0.082263,0.564118,0.005474,0.584671,0.50307
08991260489362,0.07881,0.548795,0.00522,0.562921,0.532895
08991260510638,0.061217,0.529307,0.004051,0.557483,0.524561
08991260531915,0.080911,0.516067,0.005353,0.542206,0.523246
08991260553191,0.061487,0.494198,0.004198,0.544278,0.448684
08991260574468,0.058454,0.480958,0.003903,0.542206,0.425439
08991260595745,0.075657,0.469949,0.005033,0.530036,0.464912
08991260617021,0.071544,0.455668,0.00478,0.516572,0.477632
08991260638298,0.054281,0.453436,0.003635,0.50492,0.47807
08991260659574,0.061757,0.459536,0.00413,0.487571,0.537719
08991260680851,0.074246,0.470991,0.004944,0.486794,0.546053
08991260702128,0.083674,0.489586,0.00554,0.483428,0.563596
08991260723404,0.075057,0.522464,0.005019,0.49767,0.525
08991260744681,0.076979,0.60235,0.005183,0.52175,0.563158
08991260765957,0.084844,0.652038,0.005764,0.584671,0.424123
08991260787234,0.085805,0.648468,0.005806,0.597877,0.382018
08991260808511,0.085085,0.622285,0.005762,0.569135,0.388158
08991260829787,0.084724,0.591491,0.005733,0.55101,0.383333
08991260851064,0.084064,0.573788,0.005708,0.51942,0.418421
0899126087234,0.084724,0.558167,0.005771,0.502848,0.39386
08991260893617,0.081752,0.524844,0.005555,0.459606,0.476754
08991260914894,0.074637,0.485123,0.00506,0.426204,0.483333
0899126093617,0.087396,0.536447,0.005879,0.406266,0.591228
08991260957447,0.085415,0.549093,0.00571,0.409632,0.495614
08991260978723,0.094061,0.550431,0.006373,0.527188,0.410965
089912610,0.094152,0.541506,0.00634,0.517349,0.469298
0899164700,0.094362,0.509223,0.00629,0.479285,0.526754
089916470021277,0.102738,0.501488,0.006803,0.450803,0.544737
089916470042553,0.140717,0.463255,0.009364,0.494562,0.505702
08991647006383,0.086105,0.409253,0.005708,0.464267,0.570175
089916470085106,0.083163,0.356144,0.00549,0.425427,0.568421
089916470106383,0.070013,0.290985,0.004607,0.381926,0.599561
08991647012766,0.063318,0.245314,0.0042,0.343345,0.55
089916470148936,0.050318,0.207528,0.003349,0.310202,0.571491
089916470170213,0.044374,0.182535,0.002902,0.290782,0.682895
089916470191489,0.045665,0.178072,0.002973,0.274987,0.675439
089916470212766,0.046806,0.183428,0.003045,0.269549,0.705702
089916470234043,0.047436,0.195924,0.003074,0.27188,0.7
089916470255319,0.070824,0.235347,0.004614,0.302175,0.688158
089916470276596,0.082052,0.281464,0.005301,0.32522,0.707456
089916470297872,0.084844,0.345582,0.005428,0.314345,0.773246
089916470319149,0.089678,0.42651,0.005696,0.349301,0.705702
089916470340426,0.087937,0.477536,0.005555,0.38348,0.658333
089916470361702,0.089768,0.514877,0.005683,0.407561,0.615789
089916470382979,0.089468,0.546415,0.005671,0.40523,0.632895
089916470404255,0.088117,0.537489,0.005598,0.406784,0.655263
089916470425532,0.085415,0.511752,0.005453,0.389177,0.665351
089916470446809,0.084364,0.478578,0.00539,0.380114,0.681579
089916470468085,0.082202,0.445552,0.005274,0.36406,0.704825
089916470489362,0.082593,0.41922,0.005289,0.357328,0.717544
089916470510638,0.078239,0.401815,0.005023,0.337131,0.677632
089916470531915,0.070584,0.376971,0.004535,0.33014,0.741667
089916470553191,0.073076,0.356293,0.004697,0.332211,0.758333
089916470574468,0.055993,0.333383,0.003585,0.326256,0.714474
089916470595745,0.059535,0.317019,0.003835,0.307613,0.668421
089916470617021,0.05206,0.306754,0.003365,0.292336,0.708772
089916470638298,0.049988,0.301398,0.003234,0.281719,0.711842
089916470659574,0.048307,0.300803,0.003132,0.275246,0.732018
089916470680851,0.050799,0.312556,0.003284,0.279648,0.75307
089916470702128,0.05326,0.338292,0.003438,0.299845,0.690789
089916470723404,0.05326,0.357037,0.003463,0.317711,0.708333
089916470744681,0.078149,0.459238,0.005054,0.3739,0.699561
089916470765957,0.089318,0.560845,0.00569,0.453133,0.579825
089916470787234,0.091149,0.566349,0.005845,0.474625,0.545614
089916470808511,0.088357,0.524546,0.005665,0.454428,0.559649
089916470829787,0.086556,0.499851,0.005563,0.435526,0.565351
089916470851064,0.086346,0.47471,0.005567,0.416624,0.599123
08991647087234,0.084544,0.460577,0.005455,0.391507,0.65614
089916470893617,0.083944,0.443618,0.005405,0.369239,0.682456
089916470914894,0.077849,0.41327,0.005052,0.346453,0.683333
08991647093617,0.077939,0.439453,0.005068,0.345935,0.659649
089916470957447,0.07926,0.440048,0.005143,0.348265,0.634649
089916470978723,0.085865,0.432758,0.005621,0.433972,0.555702
0899164710,0.082953,0.412824,0.00543,0.426463,0.560526
0995575100,0.080911,0.383368,0.005316,0.404454,0.595175
099557510021277,0.080461,0.346474,0.005258,0.371569,0.60614
099557510042553,0.083433,0.312853,0.005471,0.423874,0.564912
09955751006383,0.077369,0.271199,0.005077,0.40057,0.569737
099557510085106,0.069563,0.229991,0.00457,0.353703,0.614035
099557510106383,0.056623,0.194585,0.003714,0.314086,0.621491
09955751012766,0.043173,0.164832,0.002829,0.2768,0.630263
099557510148936,0.041942,0.145939,0.002736,0.248317,0.675877
099557510170213,0.032154,0.131806,0.002083,0.217763,0.714474
099557510191489,0.024078,0.122136,0.001556,0.184878,0.689035
099557510212766,0.029272,0.130021,0.001901,0.174521,0.736404
099557510234043,0.030413,0.139393,0.001967,0.167012,0.736842
099557510255319,0.035607,0.161559,0.002295,0.176075,0.779386
099557510276596,0.031374,0.195031,0.002009,0.185914,0.814035
099557510297872,0.034796,0.234752,0.002113,0.181771,0.852193
099557510319149,0.048337,0.302886,0.003078,0.200932,0.860088
099557510340426,0.06545,0.365516,0.003342,0.222165,0.831579
099557510361702,0.081152,0.406129,0.00376,0.243397,0.809649
099557510382979,0.081902,0.443172,0.003934,0.260228,0.831579
099557510404255,0.083704,0.458494,0.003909,0.273951,0.809649
099557510425532,0.084394,0.441535,0.00343,0.270844,0.765789
099557510446809,0.081902,0.412229,0.002948,0.255308,0.765789
099557510468085,0.079621,0.391848,0.003141,0.267478,0.74386
099557510489362,0.077579,0.364326,0.003139,0.253237,0.765789
099557510510638,0.073706,0.349896,0.004034,0.267478,0.753509
099557510531915,0.073166,0.324606,0.003338,0.250906,0.765789
099557510553191,0.078119,0.302142,0.00302,0.259451,0.72193
099557510574468,0.067641,0.281018,0.002946,0.257897,0.765789
099557510595745,0.056713,0.267926,0.003243,0.249612,0.809649
099557510617021,0.053981,0.254835,0.002937,0.224236,0.787719
099557510638298,0.05263,0.249628,0.002948,0.232781,0.787719
099557510659574,0.069773,0.261678,0.003143,0.274469,0.809649
099557510680851,0.056893,0.273579,0.003405,0.274987,0.809649
099557510702128,0.068332,0.292026,0.004169,0.303211,0.792105
099557510723404,0.057223,0.324011,0.003311,0.314345,0.734649
099557510744681,0.072355,0.431866,0.004271,0.355515,0.675877
099557510765957,0.085625,0.530051,0.005501,0.437856,0.602193
099557510787234,0.087336,0.546117,0.005582,0.467115,0.560088
099557510808511,0.086976,0.524993,0.005573,0.454946,0.588596
099557510829787,0.086045,0.508777,0.005532,0.449508,0.566228
099557510851064,0.086526,0.501339,0.005555,0.433195,0.6
09955751087234,0.085175,0.48557,0.005484,0.414552,0.675
099557510893617,0.078119,0.449866,0.005037,0.38115,0.724123
099557510914894,0.070253,0.412824,0.004314,0.357587,0.727632
09955751093617,0.069113,0.421749,0.004217,0.334283,0.75
099557510957447,0.068362,0.408063,0.00441,0.324961,0.697807
099557510978723,0.081302,0.406427,0.005312,0.401864,0.608333
0995575110,0.069863,0.378756,0.00456,0.406007,0.624561
10200,0.066831,0.359863,0.004375,0.387105,0.590351
1020021277,0.054011,0.331003,0.003577,0.368721,0.590789
1020042553,0.06596,0.306903,0.004416,0.42957,0.498684
102006383,0.053471,0.271943,0.003577,0.413257,0.524123
1020085106,0.054732,0.237578,0.00366,0.385293,0.51886
1020106383,0.050108,0.208866,0.003328,0.34956,0.571053
102012766,0.044043,0.17956,0.002906,0.309166,0.609211
1020148936,0.041762,0.165129,0.002744,0.282496,0.607895
1020170213,0.035277,0.156352,0.002324,0.26204,0.617105
1020191489,0.031554,0.167063,0.002079,0.24262,0.655263
1020212766,0.043113,0.204106,0.002829,0.267737,0.640351
1020234043,0.050228,0.256769,0.003313,0.3058,0.569737
1020255319,0.080071,0.369979,0.005334,0.398239,0.517982
1020276596,0.102078,0.471288,0.006818,0.480839,0.554386
1020297872,0.05305,0.48557,0.003571,0.522009,0.348246
1020319149,0.081632,0.543737,0.005565,0.595805,0.366667
1020340426,0.083764,0.555787,0.005679,0.620922,0.349123
1020361702,0.055152,0.549985,0.003756,0.627395,0.342982
1020382979,0.079771,0.581226,0.005422,0.622216,0.403947
1020404255,0.068272,0.581375,0.004622,0.605645,0.420614
1020425532,0.078119,0.564564,0.005249,0.584412,0.464474
1020446809,0.075027,0.539274,0.005029,0.578716,0.440789
1020468085,0.076108,0.523802,0.005091,0.567064,0.422368
1020489362,0.075027,0.518001,0.005004,0.558001,0.482018
1020510638,0.075027,0.508331,0.005002,0.535474,0.484649
1020531915,0.075027,0.501339,0.004994,0.536251,0.517544
1020553191,0.075027,0.497173,0.005,0.541947,0.486404
1020574468,0.075027,0.487355,0.005019,0.549974,0.417982
1020595745,0.075027,0.480958,0.005012,0.533661,0.473684
1020617021,0.077369,0.46742,0.005199,0.530813,0.407456
1020638298,0.060856,0.463255,0.004076,0.449249,0.514474
1020659574,0.074997,0.469206,0.005052,0.511652,0.464035
1020680851,0.075177,0.478875,0.005044,0.511652,0.453947
1020702128,0.06602,0.491074,0.004489,0.516831,0.395175
1020723404,0.054371,0.521273,0.003745,0.537027,0.335965
1020744681,0.070584,0.595656,0.004869,0.569394,0.375439
1020765957,0.081662,0.645195,0.005594,0.628431,0.349123
1020787234,0.081422,0.635823,0.005582,0.62869,0.277193
1020808511,0.074787,0.600714,0.005135,0.597359,0.320614
1020829787,0.067071,0.567837,0.004641,0.57043,0.316228
1020851064,0.072355,0.540315,0.00499,0.541429,0.339912
102087234,0.054431,0.517108,0.003747,0.505179,0.353947
1020893617,0.05236,0.477536,0.003569,0.477991,0.41886
1020914894,0.051369,0.434543,0.003471,0.452615,0.462281
102093617,0.07842,0.475156,0.005206,0.423874,0.59693
1020957447,0.072415,0.47947,0.00479,0.397462,0.55307
1020978723,0.077789,0.495388,0.005179,0.497152,0.527193
10210,0.076018,0.496727,0.005029,0.484982,0.563158
0867307300,0.07854,0.481702,0.005152,0.462196,0.627632
086730730021277,0.075447,0.477685,0.004828,0.435526,0.678509
086730730042553,0.081032,0.448527,0.005343,0.496116,0.527632
08673073006383,0.074336,0.397352,0.004867,0.474107,0.604825
086730730085106,0.066621,0.339631,0.004364,0.43216,0.628947
086730730106383,0.063288,0.290539,0.004138,0.388918,0.659649
08673073012766,0.045394,0.24576,0.002956,0.351113,0.627632
086730730148936,0.042572,0.218536,0.002781,0.315122,0.637719
086730730170213,0.044584,0.199345,0.002908,0.292077,0.697368
086730730191489,0.042933,0.197411,0.002777,0.279648,0.748684
086730730212766,0.05203,0.219131,0.003357,0.296996,0.770614
086730730234043,0.048637,0.280274,0.003157,0.327033,0.697807
086730730255319,0.069563,0.390062,0.004616,0.410409,0.569737
086730730276596,0.073946,0.487504,0.004917,0.478767,0.525
086730730297872,0.045755,0.491372,0.003047,0.513206,0.465789
086730730319149,0.073106,0.544035,0.004902,0.576126,0.453947
086730730340426,0.071664,0.550878,0.004813,0.604868,0.432456
086730730361702,0.051309,0.532282,0.003473,0.605904,0.407895
086730730382979,0.06596,0.569027,0.004443,0.598136,0.523246
086730730404255,0.071785,0.571556,0.004794,0.591662,0.476316
086730730425532,0.066561,0.555638,0.004454,0.581823,0.498246
086730730446809,0.070734,0.541208,0.004736,0.57535,0.474123
086730730468085,0.059535,0.494347,0.004017,0.568876,0.473246
086730730489362,0.074156,0.51324,0.004942,0.56551,0.499123
086730730510638,0.068722,0.502529,0.004574,0.549974,0.50614
086730730531915,0.071544,0.495686,0.004765,0.545572,0.490351
086730730553191,0.072235,0.486909,0.004823,0.56059,0.480263
086730730574468,0.074847,0.480065,0.004992,0.562144,0.486404
086730730595745,0.074997,0.478727,0.004973,0.551787,0.500877
086730730617021,0.061066,0.464743,0.004069,0.540911,0.52193
086730730638298,0.056083,0.463999,0.003747,0.527188,0.511842
086730730659574,0.05326,0.469057,0.003556,0.52175,0.518421
086730730680851,0.05308,0.473073,0.003556,0.520197,0.516667
086730730702128,0.072055,0.482297,0.004817,0.525634,0.519298
086730730723404,0.055242,0.505802,0.003702,0.53392,0.495175
086730730744681,0.061096,0.568581,0.004086,0.562144,0.493421
086730730765957,0.078179,0.624368,0.005208,0.607198,0.454825
086730730787234,0.074547,0.617078,0.005014,0.618591,0.377193
086730730808511,0.063618,0.581672,0.004306,0.580787,0.437719
086730730829787,0.044374,0.550431,0.002993,0.548938,0.505702
086730730851064,0.057494,0.526927,0.003878,0.524858,0.489474
08673073087234,0.045124,0.513091,0.00306,0.494045,0.491228
086730730893617,0.043833,0.47352,0.002958,0.460124,0.482456
086730730914894,0.042542,0.437072,0.002858,0.430088,0.478509
08673073093617,0.055152,0.476941,0.003673,0.401346,0.61886
086730730957447,0.053621,0.485719,0.003544,0.390212,0.592982
086730730978723,0.07881,0.493752,0.005197,0.480839,0.642105
0867307310,0.075567,0.493901,0.004923,0.481098,0.649123
0871731400,0.077639,0.479917,0.005058,0.448472,0.684211
087173140021277,0.063108,0.468313,0.004109,0.415329,0.696053
087173140042553,0.075327,0.438114,0.004917,0.470223,0.631579
08717314006383,0.069953,0.386492,0.00457,0.450026,0.67193
087173140085106,0.063408,0.336953,0.004136,0.404713,0.639035
087173140106383,0.064999,0.282356,0.004236,0.359399,0.677193
08717314012766,0.051609,0.237876,0.003342,0.322372,0.701754
087173140148936,0.048337,0.208569,0.003118,0.292336,0.702193
087173140170213,0.040621,0.190122,0.002619,0.274987,0.694737
087173140191489,0.041101,0.187147,0.002767,0.264112,0.736842
087173140212766,0.049508,0.216007,0.00311,0.276541,0.757018
087173140234043,0.051189,0.275067,0.003324,0.319265,0.719737
087173140255319,0.073886,0.379649,0.004803,0.391766,0.619737
087173140276596,0.082683,0.484231,0.005463,0.461678,0.587281
087173140297872,0.05218,0.484528,0.003463,0.500518,0.541228
087173140319149,0.066951,0.527968,0.004479,0.564992,0.454825
087173140340426,0.073616,0.536001,0.004948,0.607975,0.413596
087173140361702,0.073436,0.520083,0.004933,0.608493,0.466228
087173140382979,0.074427,0.55058,0.004977,0.612636,0.450439
087173140404255,0.074667,0.556084,0.004967,0.598912,0.456579
087173140425532,0.073706,0.532282,0.004919,0.595546,0.423684
087173140446809,0.074547,0.516067,0.004985,0.587778,0.444737
087173140468085,0.074096,0.505058,0.004954,0.583118,0.444298
087173140489362,0.102048,0.505207,0.006863,0.583894,0.496053
087173140510638,0.093491,0.497322,0.006261,0.557742,0.524561
087173140531915,0.093101,0.48795,0.006221,0.559814,0.529825
087173140553191,0.097844,0.483636,0.006554,0.576903,0.511404
087173140574468,0.091059,0.473222,0.006109,0.577162,0.488596
087173140595745,0.073106,0.464743,0.0049,0.570171,0.47807
087173140617021,0.072055,0.458643,0.004823,0.556706,0.475877
087173140638298,0.053741,0.4518,0.003606,0.541947,0.495175
087173140659574,0.049117,0.455817,0.00329,0.531072,0.517982
087173140680851,0.050648,0.460577,0.003394,0.531849,0.504386
087173140702128,0.056473,0.468759,0.003779,0.540394,0.527193
087173140723404,0.044284,0.486165,0.002958,0.554376,0.554386
087173140744681,0.061577,0.550431,0.004111,0.593734,0.49386
087173140765957,0.075838,0.60116,0.005054,0.62869,0.44386
087173140787234,0.072235,0.58673,0.004821,0.63594,0.434211
087173140808511,0.059865,0.549539,0.004032,0.603573,0.409211
087173140829787,0.05275,0.520083,0.003583,0.566805,0.419737
087173140851064,0.049267,0.497173,0.003359,0.546608,0.410965
08717314087234,0.043773,0.477239,0.002983,0.525375,0.407895
087173140893617,0.042062,0.435138,0.00285,0.48783,0.4
087173140914894,0.040231,0.40717,0.002738,0.459089,0.401754
08717314093617,0.048547,0.447932,0.003278,0.437856,0.573684
087173140957447,0.044254,0.464891,0.00295,0.4174,0.54693
087173140978723,0.075057,0.480065,0.005006,0.517607,0.533772
0871731410,0.07953,0.4759,0.005249,0.509322,0.567544
0876156500,0.081032,0.468611,0.005332,0.488607,0.595175
087615650021277,0.07956,0.455073,0.005226,0.452874,0.602193
087615650042553,0.082022,0.421749,0.00543,0.503366,0.529825
08761565006383,0.073886,0.369235,0.004915,0.476437,0.523684
087615650085106,0.070283,0.315382,0.004655,0.429311,0.550877
087615650106383,0.06623,0.265397,0.004381,0.383221,0.618421
08761565012766,0.064699,0.219429,0.004254,0.341274,0.652193
087615650148936,0.055332,0.189527,0.003627,0.320041,0.625439
087615650170213,0.0529,0.176882,0.003459,0.298032,0.692982
087615650191489,0.054702,0.176733,0.003565,0.288711,0.688596
087615650212766,0.063018,0.203808,0.004121,0.293112,0.671053
087615650234043,0.067401,0.250669,0.004433,0.325479,0.595175
087615650255319,0.080731,0.344094,0.005355,0.407302,0.505263
087615650276596,0.086376,0.434097,0.005723,0.483946,0.499123
087615650297872,0.053291,0.438411,0.003569,0.515795,0.444298
087615650319149,0.068842,0.493752,0.004655,0.578198,0.386404
087615650340426,0.071304,0.506397,0.00484,0.596064,0.351754
087615650361702,0.071995,0.503273,0.004892,0.589073,0.402632
087615650382979,0.074186,0.539869,0.005021,0.5971,0.414912
087615650404255,0.074427,0.548795,0.005014,0.580269,0.429386
087615650425532,0.074787,0.535704,0.005039,0.581823,0.396053
087615650446809,0.106221,0.511901,0.007185,0.57535,0.411842
087615650468085,0.110994,0.492711,0.007549,0.57535,0.397368
087615650489362,0.102108,0.483338,0.006984,0.577421,0.374561
087615650510638,0.101387,0.474859,0.006923,0.56318,0.419737
087615650531915,0.104479,0.46742,0.007098,0.561885,0.407018
087615650553191,0.116068,0.469503,0.007894,0.594511,0.412719
087615650574468,0.112105,0.464148,0.007636,0.595546,0.388158
087615650595745,0.075597,0.459387,0.005147,0.590886,0.350877
087615650617021,0.074577,0.451503,0.005056,0.58726,0.374561
087615650638298,0.072565,0.44332,0.004933,0.57535,0.366667
087615650659574,0.073826,0.44942,0.00501,0.569653,0.332018
087615650680851,0.074487,0.452395,0.005068,0.583635,0.355702
087615650702128,0.074036,0.458643,0.005056,0.605127,0.336842
087615650723404,0.076618,0.479024,0.005255,0.619368,0.320175
087615650744681,0.086916,0.532877,0.005931,0.636458,0.319737
087615650765957,0.088207,0.561291,0.005995,0.652253,0.321053
087615650787234,0.088988,0.563672,0.005989,0.654583,0.325877
087615650808511,0.088147,0.528414,0.005966,0.611341,0.367544
087615650829787,0.077879,0.501041,0.005301,0.583118,0.351754
087615650851064,0.064309,0.477685,0.004404,0.551787,0.349123
08761565087234,0.047916,0.455668,0.003297,0.515277,0.364035
087615650893617,0.042752,0.416245,0.002931,0.48291,0.332895
087615650914894,0.036027,0.378756,0.00247,0.406784,0.39386
08761565093617,0.069503,0.431717,0.004649,0.353444,0.660965
087615650957447,0.043983,0.453883,0.00291,0.333506,0.592105
087615650978723,0.074336,0.465933,0.004944,0.452615,0.528947
0876156510,0.082172,0.467272,0.005442,0.493786,0.540351
0880581600,0.083463,0.44942,0.005488,0.462714,0.592982
088058160021277,0.081902,0.434841,0.005388,0.42232,0.584649
088058160042553,0.083103,0.397352,0.005511,0.471258,0.530263
08805816006383,0.07881,0.351235,0.005243,0.445106,0.517982
088058160085106,0.06608,0.29753,0.004385,0.401605,0.549123
088058160106383,0.063618,0.246504,0.004188,0.360176,0.620175
08805816012766,0.053531,0.207676,0.003498,0.31797,0.642105
088058160148936,0.044314,0.178072,0.002896,0.284568,0.606579
088058160170213,0.041612,0.161559,0.00273,0.262558,0.656579
088058160191489,0.044073,0.164088,0.002871,0.252978,0.697807
088058160212766,0.041822,0.186403,0.002732,0.267737,0.675
088058160234043,0.046325,0.235198,0.003037,0.292595,0.647368
088058160255319,0.06596,0.330408,0.004402,0.377784,0.482895
088058160276596,0.068872,0.423237,0.004626,0.444329,0.514035
088058160297872,0.056233,0.429783,0.003793,0.491714,0.424123
088058160319149,0.072445,0.491967,0.004917,0.549197,0.365789
088058160340426,0.072415,0.487652,0.004944,0.584412,0.323246
088058160361702,0.073346,0.498364,0.005,0.580269,0.356579
088058160382979,0.077099,0.544183,0.005231,0.581564,0.396491
088058160404255,0.085055,0.562035,0.005708,0.568876,0.408333
088058160425532,0.106941,0.556233,0.00716,0.517866,0.517105
088058160446809,0.103579,0.545076,0.006923,0.50725,0.492982
088058160468085,0.120271,0.533026,0.008089,0.559296,0.465789
088058160489362,0.136484,0.525885,0.009117,0.562144,0.561842
088058160510638,0.125135,0.513835,0.008348,0.544795,0.560965
088058160531915,0.123874,0.507885,0.008288,0.55101,0.563596
088058160553191,0.120872,0.501041,0.008074,0.55101,0.485526
088058160574468,0.123454,0.495537,0.008299,0.544019,0.495175
088058160595745,0.087937,0.486611,0.005881,0.530036,0.486842
088058160617021,0.087967,0.47114,0.005862,0.522786,0.411842
088058160638298,0.087456,0.470693,0.005854,0.503625,0.453509
088058160659574,0.088747,0.488099,0.005928,0.487053,0.436842
088058160680851,0.089618,0.497769,0.006003,0.469446,0.415351
088058160702128,0.090068,0.505356,0.006028,0.478509,0.433772
088058160723404,0.084334,0.511604,0.005667,0.481098,0.393421
088058160744681,0.088747,0.555043,0.005955,0.519938,0.277193
088058160765957,0.083824,0.56873,0.005708,0.556447,0.250877
088058160787234,0.080731,0.548944,0.00555,0.55826,0.244737
088058160808511,0.074667,0.516067,0.005187,0.532367,0.230702
088058160829787,0.067251,0.484975,0.004715,0.496893,0.216667
088058160851064,0.070073,0.46385,0.004925,0.481875,0.212719
08805816087234,0.05203,0.439453,0.003656,0.462196,0.211404
088058160893617,0.042662,0.403749,0.002979,0.428534,0.255702
088058160914894,0.042272,0.372359,0.002935,0.395132,0.263158
08805816093617,0.0786,0.424725,0.005426,0.388659,0.410965
088058160957447,0.074156,0.453585,0.005081,0.38115,0.40307
088058160978723,0.084364,0.474264,0.005895,0.49275,0.29693
0880581610,0.081692,0.472181,0.005717,0.478509,0.339912
0885005700,0.063558,0.438709,0.0044,0.425168,0.369298
088500570021277,0.063859,0.428741,0.004393,0.397721,0.358333
088500570042553,0.077159,0.395864,0.005324,0.43941,0.294737
08850057006383,0.057824,0.327135,0.003965,0.408338,0.360965
088500570085106,0.050408,0.275811,0.003477,0.357846,0.329825
088500570106383,0.041822,0.224189,0.002869,0.306059,0.366667
08850057012766,0.036538,0.174353,0.002495,0.261523,0.355702
088500570148936,0.034256,0.147873,0.002347,0.221129,0.364474
088500570170213,0.041552,0.127194,0.002833,0.204816,0.423684
088500570191489,0.03924,0.118417,0.002671,0.185914,0.439912
088500570212766,0.042843,0.124219,0.00291,0.183325,0.448246
088500570234043,0.042692,0.139393,0.002904,0.191352,0.474123
088500570255319,0.042512,0.165129,0.002902,0.21362,0.39386
088500570276596,0.03975,0.202172,0.002727,0.233817,0.366228
088500570297872,0.048547,0.248289,0.003322,0.228897,0.481579
088500570319149,0.081392,0.323862,0.005505,0.274469,0.491228
088500570340426,0.06566,0.392294,0.00441,0.320818,0.469298
088500570361702,0.089138,0.440048,0.005941,0.348006,0.475877
088500570382979,0.089528,0.492115,0.005906,0.374417,0.457895
088500570404255,0.090399,0.508926,0.005941,0.372346,0.454386
088500570425532,0.089978,0.502083,0.005904,0.362248,0.520175
088500570446809,0.089138,0.481107,0.005852,0.353703,0.483772
088500570468085,0.089138,0.469652,0.005845,0.344899,0.50614
088500570489362,0.090549,0.455073,0.005955,0.339979,0.480263
088500570510638,0.09211,0.443172,0.00608,0.32755,0.492982
088500570531915,0.091239,0.428295,0.006018,0.324702,0.54386
088500570553191,0.100126,0.413567,0.006599,0.328068,0.602193
088500570574468,0.104389,0.388724,0.00683,0.315381,0.611842
088500570595745,0.092771,0.378161,0.006028,0.312532,0.566667
088500570617021,0.090249,0.369087,0.005874,0.312273,0.585965
088500570638298,0.089138,0.369384,0.00581,0.294407,0.621053
088500570659574,0.089138,0.368938,0.005827,0.292336,0.623246
